Date,month,week_each_month,Newcastle_Coal_Futures,USA_dollar,BCI,BDI,BPI,Ore_future,BPI03_TCA,C5,oil_now_price,oil_futures,P3A_03,Entry_of_coal_vessels,AWT_of_coal_vessels,Entry_of_noncoal_vessels,AWT_of_noncoal_vessels,each_month_week,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,each_month_week1,each_month_week2,each_month_week3,each_month_week4,each_month_week5,month1:each_month_week1,month2:each_month_week1,month3:each_month_week1,month4:each_month_week1,month5:each_month_week1,month6:each_month_week1,month7:each_month_week1,month8:each_month_week1,month9:each_month_week1,month10:each_month_week1,month11:each_month_week1,month12:each_month_week1,month1:each_month_week2,month2:each_month_week2,month3:each_month_week2,month4:each_month_week2,month5:each_month_week2,month6:each_month_week2,month7:each_month_week2,month8:each_month_week2,month9:each_month_week2,month10:each_month_week2,month11:each_month_week2,month12:each_month_week2,month1:each_month_week3,month2:each_month_week3,month3:each_month_week3,month4:each_month_week3,month5:each_month_week3,month6:each_month_week3,month7:each_month_week3,month8:each_month_week3,month9:each_month_week3,month10:each_month_week3,month11:each_month_week3,month12:each_month_week3,month1:each_month_week4,month2:each_month_week4,month3:each_month_week4,month4:each_month_week4,month5:each_month_week4,month6:each_month_week4,month7:each_month_week4,month8:each_month_week4,month9:each_month_week4,month10:each_month_week4,month11:each_month_week4,month12:each_month_week4,month1:each_month_week5,month2:each_month_week5,month3:each_month_week5,month4:each_month_week5,month5:each_month_week5,month6:each_month_week5,month7:each_month_week5,month8:each_month_week5,month9:each_month_week5,month10:each_month_week5,month11:each_month_week5,month12:each_month_week5
2012-02-15,2,3,113.062,79.478,1464.4,726.8,990.8,140.78,7920.6,7.6172,119.794,118.942,8020,24,9.04,12,1.93,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-22,2,4,113.848,78.948,1468.6,709.8,877.4,139.9,7023.8,7.6566,123.335,122.74,7829.8,22,15.44,13,1.59,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-29,2,5,113.534,78.813,1527.8,750.4,836.2,139.86,6714.6,7.9092,124.88,123.646,8614,30,17.31,14,2.58,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-03-07,3,1,113.448,79.65,1512.6,800.6,865.2,138.94,6946.4,7.8674,126.624,124.264,8517,29,13.3,13,0.27,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-14,3,2,113.26,80.114,1479.6,855.2,942,143.26,7546.2,7.784,126.222,125.178,7913,29,9.02,10,1.83,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-21,3,3,114.338,79.77,1404.4,893.8,1014.2,143.76,8117.8,7.5816,124.346,124.46,7927.4,11,11.76,16,0.95,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-28,3,4,114.8,79.23,1373.4,961.666666666667,1041.2,144.375,8328,7.5262,124.43,124.124,8039.2,22,11.38,9,0.18,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-04,4,1,114.9475,79.77,1466.25,929.75,1044.75,146.85,8348.5,7.83975,123.686666666667,124.015,7609.75,27,13.42,9,1.29,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11,4,2,114.165,79.902,1560,951,1095,148.62,8753.5,7.98425,120.8725,121.254,8069.75,28,12.33,12,2.23,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-18,4,3,112.722,79.614,1538,1013,1310.6,148.2,10481.2,7.7818,117.18,118.438,10040.6,31,12.52,10,1.22,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-25,4,4,111.14,79.146,1512.6,1129.4,1667.4,148.04,13321,7.6458,118.096,119.148,12104.2,29,10.24,11,1.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-02,5,1,109.342,79.165,1517.6,1154,1658.6,143.7,13241,7.5416,116.674,117.318,11473.6,31,7.79,11,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-09,5,2,108.055,80.136,1621.25,1151.25,1375.75,141.3,10982,7.5385,111.7775,112.816,9646,30,7.08,13,1.46,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-16,5,3,104.054,81.352,1625.6,1135.4,1276,138.58,10176.4,7.729,109.866,110.03,8571,34,7.12,15,1.46,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-23,5,4,100.53,82.009,1529.6,1092,1181,137.48,9417.2,7.6802,108.144,107.232,7442.8,16,5.02,7,0.46,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-30,5,5,100.5,82.812,1348,955,969.2,135.275,7720,7.409,103.4725,103.512,5678,19,8.28,9,1.13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-06-06,6,1,96.5633333333333,82.489,1251.25,882.75,892.5,131.36,7086.66666666667,7.01066666666667,99.03,99.546,4945.33333333333,31,10.54,9,2.04,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-13,6,2,95.072,82.075,1187.8,903,1006.8,132.94,8005,6.76,97.214,97.382,5764.6,22,12.31,13,2.24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-20,6,3,95.704,82.071,1146,964,1076.8,134.44,8569.4,6.525,92.458,92.942,6915,23,11.68,15,1.73,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-27,6,4,97.282,82.504,1176.8,973.666666666667,992.4,134.6,7905.4,6.7018,91.226,93.338,6809.4,39,9.76,16,2.92,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-04,7,1,96.838,82.514,1362.2,1094.8,1056.4,133.65,8419.2,7.3044,98.8025,99.336,7328.4,36,9.19,10,2.24,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11,7,2,94.868,83.549,1417,1139.8,1173.8,133.62,9358.8,7.4676,99.882,100.398,8370.4,32,10.02,13,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-18,7,3,95.992,83.201,1289.8,1071.8,1193.6,132.36,9517.2,7.0136,105.4,105.468,8671.2,35,7.43,14,3.9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-25,7,4,95.708,83.434,1241.6,979.6,1084,130.2,8648.4,6.7448,104.18,104.558,8119.2,29,7.85,17,2.34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01,8,1,97.13,82.929,1190.6,880.6,957.4,120.32,7636.8,6.4824,107.274,106.384,7243.8,29,6.65,10,1.4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08,8,2,100.088,82.451,1203.2,811,847,115.88,6751.8,6.9432,112.494,111.972,6364.8,29,10.01,11,2.75,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-15,8,3,99.22,82.568,1125,735.2,803,113.96,6395.6,6.6546,115.042,114.898,5885.2,27,7.56,13,0.75,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-22,8,4,98.826,81.799,1097.4,712.8,832.6,111.86,6625,6.6772,116.102,114.37,5970.6,31,12.97,15,0.27,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-29,8,5,98.405,81.515,1175,723.6,773.25,109.46,6148.25,7.1915,113.02,112.92,5341.25,31,6.7,16,1.43,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-05,9,1,99.09,81.003,1185.2,683.8,652.6,87.975,5184,7.1668,114.11,114.158,4548.6,31,6.7,16,1.43,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,9,2,98.642,79.602,1192.6,662.8,544.4,95.06,4322.2,7.0584,115.408,115.946,3958.4,28,11.36,12,0.67,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-19,9,3,99.116,79.295,1416.2,722.2,472,98,3752.4,7.6222,111.832,111.092,4134.2,28,11.86,12,1.35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-26,9,4,97.484,79.766,1572.8,759.4,434.2,98.825,3463.8,7.8018,110.354,110.94,4519,23,7.16,13,1.02,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-03,10,1,96.84,79.721,1775.8,814.6,508,108.14,4050.8,8.3644,111.408,111.306,4693,37,8.07,18,0.93,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10,10,2,96.08,79.897,1854.4,892.4,771.4,110.598,6144.4,8.6756,114.876,114.196,5747.6,25,6.6,10,1.33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-17,10,3,94.424,79.489,2115.4,984,893.4,111.052,7128.8,9.73,113.592,113.33,7010.6,32,4.03,14,0.76,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-24,10,4,93.402,79.998,2466.4,1066.8,828.8,112.576,6619,10.7086,108.27,108.716,6934.2,26,2.78,13,1.5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-31,10,5,91.72,80.223,2399.2,1020.6,781.8,115.25,6253,10.5154,108.85,108.214,7227,31,2.33,13,0.44,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-11-07,11,1,93.126,80.886,2173.4,938,737.8,118.382,5910.6,9.3226,107.782,108.454,7363.4,28,2.54,19,0.31,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-14,11,2,95.354,81.155,2336.4,1004.2,791.6,120.426,6334.2,9.6044,109.118,109.374,7558,31,2.84,12,0.14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-21,11,3,95.312,80.779,2335.4,1073.4,960.4,120.245,7671.4,8.936,110.255,110.864,8331.4,31,1.63,12,0.19,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-28,11,4,95.89,80.252,2253.4,1029.5,1005.4,120.124,8022.4,8.5568,109.816,110.458,8329.6,20,2.26,9,1.66,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-05,12,1,95.992,80.011,1998,1021.8,952,117.168,7581.8,7.8802,109.078,108.724,6954.6,33,2.62,15,0.13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-12,12,2,94.874,79.937,1541.4,849.2,889.2,122.434,7064.2,7.6432,109.096,108.38,5774.2,30,6.48,11,1.78,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-19,12,3,96.506,79.459,1281,727.4,763.4,126.958,6054.4,7.4228,109.792,109.202,4549.6,40,5.64,15,1.08,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-26,12,4,95.41,79.72875,1235,699,699,129.1375,5536,7.028,109.8125,110.3225,3872,29,7.07,12,1.4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-02,1,1,95.3975,80.245,1257.5,712.8,676.666666666667,143.86,5358,7.03933333333333,112.3475,111.7575,3698.66666666667,38,6.56,5,0.93,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-09,1,2,94.81,80.072,1364.6,740,719,151.472,5696,7.2398,112.372,111.526,4002.6,35,7.59,9,0.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-16,1,3,94.256,79.764,1468.8,793,754,151.844,5988.2,7.0964,111.346,111.156,4147.4,29,6.58,11,0.28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-23,1,4,93.938,79.91,1561.2,817.2,726.6,151.1225,5756.8,7.2026,113.7175,112.698,3928.6,28,5.34,11,0.09,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-30,1,5,99.236,79.41,1479.4,769.6,689.4,151.35,5459.6,7.0408,115.132,115.01,3876,30,5.17,12,0.85,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013-02-06,2,1,98.782,79.876,1465.2,741.6,697.6,156.18,5363.4,7.3054,117.154,116.998,4571.4,24,5.91,8,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-13,2,2,98.148,80.262,1442.4,749,781.6,156.364,6222,7.3882,118.098,118.234,6441.6,32,3.97,17,2.63,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-20,2,3,97.722,80.994,1363.8,739.4,876,155.41,6984,7.4336,115.3,115.626,7693,30,4.08,6,0.48,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-27,2,4,96.758,81.892,1274,752.4,969.6,153.306,7748,7.2474,112.418,112.16,9045,26,4.99,13,0.45,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-06,3,1,95.114,82.324,1252.4,818.4,1093,144.704,8742.6,7.2344,109.984,110.952,10020.6,30,4.71,11,1.24,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-13,3,2,94.154,82.556,1297.8,871.8,1141.2,142.352,9130.6,7.4246,108.41,109.526,10013.6,27,7.85,17,1.76,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-20,3,3,92.502,82.758,1290.6,917.4,1191.2,140.9,9525.8,7.2746,107.328,108.162,10171.2,24,3.81,12,2.22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
